Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Gabriel Arias","- - -","Gabriel Arias","- - -",2026,26,39,90,96,27,19,3,0,5,11,12,6,0,35,0,0,0,1,3,0,0.3,32,12,11,2,364,121,243,3,0,0,0.0625,0.364583333,0.171428571,0.34375,0.5,0.84375,0.2,0.44,2.666666666,0.2,0.581818181,0.218181818,0.166666666,0.416666666,0.09375,0,0.3661243350555499,3.8403708728881614,15.199855783853128,,,,,,,,4.17476583163727,136.6527940725113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45988959399983287,,"26 - 26",,,,0.32727273,0.4,0.27272727,0.23636364,0.32727273,0.43636364,0.47916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gabriel Arias",22563,672356
"Kyle Schwarber","PHI","Kyle Schwarber","PHI",2026,33,119,315,380,71,33,10,0,28,53,53,57,6,134,2,5,0,0,1,0,0.225396825,51,95,40,16,1607,650,957,3,0,0,0.15,0.352631578,0.425373134,0.343007915,0.523809523,0.866817438,0.298412698,0.272151898,0.536842105,0.215053763,0.274193548,0.510752688,0.168421052,0.294736842,0.058823529,0,0.3659516032835114,15.148469360140956,60.113097132710614,,,,,,,,1.982673280995758,128.22649927082816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2819798244163394,,"33 - 33",,,,0.58064516,0.23655914,0.1827957,0.13978495,0.43010753,0.43010753,0.57631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kyle Schwarber",16478,656941
"Troy Johnston","COL","Troy Johnston","COL",2026,29,108,269,308,84,56,25,1,2,32,33,30,0,54,6,3,0,4,2,4,0.312267657,85,64,66,0,1128,403,725,3,3,1,0.097402597,0.175324675,0.555555555,0.389610389,0.434944237,0.824554626,0.12267658,0.379629629,1.328125,0.306976744,0.395348837,0.297674418,0,0.03125,0.035294117,0.333333333,0.36507934989867274,12.06131156244881,48.50632565179475,,,,,,,,2.742447388460189,118.50313232799436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.762566102668643,,"29 - 29",,,,0.43577982,0.35779817,0.20642202,0.03211009,0.60091743,0.36697248,0.27922078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Troy Johnston",26143,687859
"Nathaniel Lowe","- - -","Nathaniel Lowe","- - -",2026,30,103,290,325,81,45,21,0,15,33,48,31,1,77,0,4,0,2,0,0,0.279310344,83,83,51,6,1351,481,870,2,0,0,0.095384615,0.236923076,0.402597402,0.344615384,0.506896551,0.851511935,0.227586207,0.326732673,1,0.235023041,0.382488479,0.382488479,0.072289156,0.180722891,0.024096385,0,0.3650748624845787,12.739154607790459,51.19574415011977,,,,,,,,0.6776509525000001,130.33093041882225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42033124482259154,,"30 - 30",,,,0.38248848,0.39170507,0.22580645,0.11059908,0.50691244,0.38248848,0.37846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe",19566,663993
"Jonathan Aranda","TBR","Jonathan Aranda","TBR",2026,28,125,363,418,106,73,18,0,15,48,67,44,3,88,6,5,0,11,0,0,0.292011019,97,114,69,4,1639,606,1033,5,0,0,0.105263157,0.210526315,0.5,0.373205741,0.465564738,0.838770479,0.173553719,0.343396226,0.850877192,0.246428571,0.346428571,0.407142857,0.035087719,0.131578947,0.051546391,0,0.36503897776086647,16.355296870554373,65.81638742038099,,,,,,,,1.045634915,134.7609090950534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6725299917161465,,"28 - 28",,,,0.325,0.4,0.275,0.10714286,0.48214286,0.41071429,0.35167464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jonathan Aranda",21837,666018
"Nick Madrigal","LAA","Nick Madrigal","LAA",2026,29,13,31,37,10,9,1,0,0,6,1,5,0,2,1,0,0,1,0,1,0.322580645,13,10,6,0,143,44,99,2,0,0,0.135135135,0.054054054,2.5,0.432432432,0.354838709,0.787271141,0.032258064,0.344827586,1.3,0.206896551,0.448275862,0.344827586,0,0,0.153846153,0,0.36481156381400853,1.4409236265933176,5.819058436027731,,,,,,,,2.8295044325380023,136.08592685661424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49580619437620044,,"29 - 29",,,,0.31034483,0.34482759,0.34482759,0.20689655,0.5862069,0.20689655,0.18918919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nick Madrigal",20521,663611
"Jihwan Bae","MIL","Jihwan Bae","MIL",2026,26,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,3,6,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.3647269308567047,0.07775109185857652,0.31440702750368,,,,,,,,2.5,132.11767898199562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19439558638259768,,"26 - 26",,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jihwan Bae",23818,678225
"Max Muncy","LAD","Max Muncy","LAD",2026,35,121,318,369,80,43,17,0,20,54,53,48,4,89,2,1,0,5,2,0,0.251572327,86,101,43,8,1523,612,911,7,0,0,0.1300813,0.241192411,0.539325842,0.352303523,0.493710691,0.846014214,0.242138364,0.285714285,0.851485148,0.186956521,0.373913043,0.439130434,0.07920792,0.198019801,0.081395348,0,0.3642340263275251,14.198218184067246,57.86123831058883,,,,,,,,2.9212237008523454,130.98178611774273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09879307122901082,,"35 - 35",,,,0.5173913,0.26521739,0.2173913,0.12608696,0.45652174,0.4173913,0.42547425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Max Muncy",13301,571970
"Wade Meckler","LAA","Wade Meckler","LAA",2026,26,69,191,216,61,48,10,0,3,29,23,23,0,44,1,0,1,1,6,0,0.319371727,73,35,36,0,780,307,473,5,4,2,0.106481481,0.203703703,0.522727272,0.395348837,0.418848167,0.814197004,0.09947644,0.402777777,2.085714285,0.25,0.506944444,0.243055555,0,0.085714285,0.06849315,0.5,0.364223725851192,8.309355636483724,33.8681966861549,,,,,,,,4.574320091503553,135.67706753683612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7964820228517056,,"26 - 26",,,,0.35810811,0.4527027,0.18918919,0.07432432,0.58783784,0.33783784,0.32407407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wade Meckler",31490,685133
"Randy Arozarena","SEA","Randy Arozarena","SEA",2026,31,123,355,416,94,59,19,1,15,67,52,43,0,94,17,1,0,8,15,8,0.264788732,130,81,51,5,1715,636,1079,7,0,0,0.103365384,0.225961538,0.457446808,0.370192307,0.450704225,0.820896532,0.185915493,0.319838056,1.604938271,0.194656488,0.496183206,0.309160305,0.061728395,0.185185185,0.053846153,0,0.36371189914643764,15.831283810461782,65.0557184246433,,,,,,,,5.550916454772383,141.46289319535137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9608450937084854,,"31 - 31",,,,0.3778626,0.34732824,0.27480916,0.09541985,0.52290076,0.38167939,0.36538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randy Arozarena",19290,668227
"Héctor Rodríguez","CIN","Héctor Rodríguez","CIN",2026,22,21,56,63,15,9,3,0,3,9,6,6,0,15,1,0,0,0,0,0,0.267857142,24,12,4,0,218,74,144,3,1,1,0.095238095,0.238095238,0.4,0.349206349,0.482142857,0.831349206,0.214285715,0.315789473,2,0.1,0.6,0.3,0,0.25,0.125,1,0.3630460633171929,2.363656019164579,9.818317991985339,,,,,,,,1.60119047125,127.69449465910121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08967066556215286,,"22 - 22",,,,0.51219512,0.29268293,0.19512195,0.09756098,0.58536585,0.31707317,0.38095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hector Rodriguez",29189,699302
"Yandy Díaz","TBR","Yandy Díaz","TBR",2026,34,124,378,424,115,85,16,1,13,54,51,35,2,65,8,3,0,10,3,0,0.304232804,167,87,62,12,1593,566,1027,12,0,0,0.082547169,0.153301886,0.538461538,0.372641509,0.455026455,0.827667964,0.150793651,0.336633663,1.919540229,0.196202531,0.528481012,0.275316455,0.137931034,0.149425287,0.071856287,0,0.3626045104451654,15.756612917178604,65.92767127394053,,,,,,,,3.5316069000163135,133.0676624630214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10615648236125708,,"34 - 34",,,,0.23101266,0.47151899,0.29746835,0.19303797,0.41455696,0.39240506,0.26650943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yandy Diaz",16578,650490
"Mickey Moniak","COL","Mickey Moniak","COL",2026,28,97,271,295,73,37,15,3,18,38,46,18,0,69,1,5,0,4,1,0,0.269372693,66,103,38,14,1036,325,711,1,0,0,0.061016949,0.233898305,0.260869565,0.311864406,0.546125461,0.857989867,0.276752768,0.291005291,0.640776699,0.183574879,0.318840579,0.497584541,0.13592233,0.174757281,0.015151515,0,0.3622938830973738,10.888748119916455,45.79549862756921,,,,,,,,4.355016413800564,116.63684543245768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11384732648730278,,"28 - 28",,,,0.52657005,0.31400966,0.15942029,0.11111111,0.49275362,0.39613527,0.3559322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mickey Moniak",19956,666160
"Jeremy Peña","HOU","Jeremy Peña","HOU",2026,28,85,276,300,79,51,12,1,15,58,37,17,0,64,5,2,0,0,8,1,0.286231884,95,73,46,4,1108,365,743,8,0,0,0.056666666,0.213333333,0.265625,0.336666666,0.5,0.836666666,0.213768116,0.32160804,1.301369863,0.214953271,0.443925233,0.341121495,0.05479452,0.205479452,0.084210526,0,0.36144081691900887,10.866663743749973,46.36505409051549,,,,,,,,6.3492979903998705,133.7207968239749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7791376668028533,,"28 - 28",,,,0.48598131,0.29439252,0.21962617,0.12616822,0.51869159,0.35514019,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jeremy Pena",21636,665161
"Hunter Goodman","COL","Hunter Goodman","COL",2026,26,109,304,332,74,36,10,1,27,53,49,22,0,104,4,2,0,5,5,3,0.243421052,66,98,38,18,1215,399,816,7,0,0,0.06626506,0.313253012,0.211538461,0.301204819,0.549342105,0.850546924,0.305921053,0.268571428,0.673469387,0.188118811,0.326732673,0.485148514,0.183673469,0.275510204,0.106060606,0,0.3612045186111726,11.962430189295269,51.24731550638244,,,,,,,,4.6110718879712,115.90696178634413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5826936503872275,,"26 - 26",,,,0.51980198,0.28712871,0.19306931,0.15841584,0.42574257,0.41584158,0.46084337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunter Goodman",29715,696100
"Turner Hill","SFG","Turner Hill","SFG",2026,27,13,34,39,11,7,4,0,0,3,6,4,0,6,0,1,0,0,1,0,0.323529411,13,10,6,0,149,57,92,0,0,0,0.102564102,0.153846153,0.666666666,0.384615384,0.44117647,0.825791854,0.117647059,0.379310344,1.3,0.206896551,0.448275862,0.344827586,0,0,0,0,0.3609019410915864,1.395697041514209,6.0104877865937265,,,,,,,,3.808355434872732,130.83135195210343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13835142040625215,,"27 - 27",,,,0.4137931,0.4137931,0.17241379,0.06896552,0.62068966,0.31034483,0.25641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Turner Hill",32053,806367
