"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
453,802415,"Simpson, Chandler",1550,29.2,0.258,0.076,0.288,0.333,0.262,0.23,0.235,34,132,83,1.1,2291,88.5,88.55,26,223,230,0,6.41,98,141,89,144,270,306,292,"6.277","-6.277","61.6","6.4","2.734407961",137,118,27,4,3,0,16,11.7,3,2.2,"2.34","0.63","0.33","0.33","89.4",119,15.254237288135593,0,0,5.67,2.27,-0.14,2.25,0.27,0,"-1.385651214",0.251,0.27,"1.385651214",0.023,0.019000000000000017,0.063,0.032,11.7,"34.6",3.2665856641391624,4.60802937960129,28.59493744525215,0.3991031390134529,38.891106010655456,20.624395938538996
452,670764,"Walls, Taylor",1417,31.9,0.178,0.079,0.221,0.257,0.236,0.2,0.15,18,101,83.6,26.5,2220,88.9,88.92,37,197,255,0,6.38,99,150,102,146,295,320,284,"7.546","-7.546","64.8","6.9","1.879133553",113,78,12,5,0,1,24,21.2,11,9.7,"2.21","0.72","0.52","-0.52","89.9",164,16.666666666666664,0,0,5.78,2.13,0.1,2.35,0.257,0,"-1.669469027",0.232,0.189,"1.669469027",0.028,0.024999999999999994,0.068,0.036,18.8,"36.2",10.719677867873848,2.634809820563894,33.42660048414188,0.5916230366492147,35.76981267246693,30.037176170379052
450,656811,"O'Hearn, Ryan",1541,29.2,0.223,0.134,0.259,0.357,0.278,0.282,0.231,25,112,87.7,9.7,2348,88.7,88.69,46,217,233,0,6.27,116,146,120,150,293,321,300,"4.796","-4.796","67.6","7.1","3.751653661",121,85,18,3,0,4,28,23.1,6,5,"2.43","0.5","0.3","0.3","91.3",141,40,4.705882352941177,3.3057851239669422,5.56,1.98,-0.1,2.19,0.273,4,"-1.065777778",0.281,0.358,"1.065777778",-0.008,-0.008000000000000007,-0.001,-0.004,21.2,"36.3",11.188072374016173,-0.2691051491811331,31.33649404400939,0.4558139534883721,39.5927838707295,27.161133086231928
449,500743,"Rojas, Miguel",686,65.5,0.321,0.174,0.337,0.495,0.375,0.334,0.288,35,109,88,14.7,2162,88.3,88.51,30,213,236,0.20000000000000284,6.36,105,151,116,146,301,319,288,"-6.382","6.382","68.1","7.2","3.468957147",121,98,22,10,0,3,13,10.7,9,7.4,"2.4","0.56","0.41","-0.41","92.1",156,38.775510204081634,7.142857142857142,5.785123966942149,5.77,2.01,0.06,2.22,0.372,7,"1.421380846",0.342,0.425,"-1.421380846",0.033,0.02999999999999997,0.07,0.041,14.1,"36.4",7.75901396254093,-7.2209029570286765,30.26540278070266,0.44660194174757284,36.09106750628196,37.07279651658534
449,702332,"Durbin, Caleb",1660,27,0.267,0.143,0.275,0.41,0.328,0.314,0.26,28,105,86.8,14.5,2189,88.9,88.94,33,211,238,0,6.33,107,150,111,145,291,318,291,"-1.72","1.72","67.3","7.0","3.455893126",117,94,19,6,0,3,12,10.3,8,6.8,"2.25","0.68","0.52","-0.52","91.1",155,32.97872340425532,4.25531914893617,3.418803418803419,5.78,2.06,0.09,2.16,0.333,4,"0.383073497",0.332,0.363,"-0.383073497",0.007,0.0010000000000000009,0.047,0.014,15.6,"39.8",10.109374476724748,-1.9750638362699269,30.19371881054651,0.5598086124401914,35.39480964985712,29.78127600712466
448,650859,"Rengifo, Luis",1257,35.6,0.193,0.064,0.233,0.257,0.24,0.294,0.242,21,109,88.7,11.3,2250,87.9,87.99,53,242,206,0.09999999999999432,6.34,105,150,114,146,299,322,291,"5.653","-5.653","71.1","7.3","3.28772145",122,87,16,4,0,1,23,18.9,11,9,"2.44","0.55","0.27","-0.27","91.5",143,40.69767441860465,4.651162790697675,3.278688524590164,5.83,2.02,-0.06,2.27,0.27,4,"-1.261830357",0.32,0.339,"1.261830357",-0.049,-0.04999999999999999,-0.082,-0.054,21.9,"39.5",8.388618778635118,-1.2344499948624341,33.27495406167839,0.4649122807017544,34.41309836607919,28.70833076504329
446,663757,"Grisham, Trent",1675,26.6,0.248,0.162,0.28,0.41,0.321,0.315,0.238,26,105,88.5,16.8,2289,88.8,89.05,32,176,270,0.20000000000000284,6.5,117,147,107,151,290,325,297,"-0.511","0.511","68.7","7.2","3.889720338",118,85,16,6,1,3,21,17.8,12,10.2,"2.41","0.54","0.28","0.28","92.3",174,43.529411764705884,7.0588235294117645,5.084745762711865,5.75,2.03,-0.2,2.23,0.322,6,"0.114573991",0.315,0.397,"-0.114573991",0.01,0.007000000000000006,0.013,0.006,18.2,"39.0",12.455557564919184,-0.21571761148931554,28.41698309078101,0.64,40.15986617497714,26.204862524059234
445,608070,"Ramírez, José",1674,26.6,0.313,0.232,0.299,0.545,0.402,0.404,0.33,31,99,95.2,16.9,2202,88.3,88.27,28,206,239,0,6.29,106,151,123,145,299,324,292,"-10.211","10.211","72.4","7.5","1.994517371",118,92,18,8,0,5,8,6.8,16,13.6,"2.46","0.51","0.47","-0.47","94.5",162,59.78260869565217,6.521739130434782,5.084745762711865,5.67,2.08,0.19,2.29,0.415,6,"2.294606742",0.43,0.533,"-2.294606742",-0.017,-0.015000000000000013,0.012,-0.002,13.6,"34.8",6.246557434806823,-6.0285485786615105,25.538123477403104,0.5567010309278351,34.16521754244603,32.5468806698104
445,608701,"Refsnyder, Rob",523,85.1,0.147,0.137,0.159,0.284,0.223,0.254,0.157,14,95,86.3,19.5,2220,88.6,88.62,54,196,249,0,6.31,105,151,122,146,303,322,289,"8.436","-8.436","69.5","7.6","3.287734375",108,67,9,1,0,4,31,28.7,7,6.5,"2.36","0.58","0.34","-0.34","91.4",143,35.82089552238806,10.44776119402985,6.481481481481481,5.75,2.13,0,2.32,0.222,7,"-1.895730337",0.242,0.316,"1.895730337",-0.01,-0.01999999999999999,-0.032,-0.031,27.6,"37.3",12.178874142195744,2.0510743949400814,34.4902491011196,0.5515463917525774,36.120219983682546,26.8082471900518
445,672640,"Lopez, Otto",1952,22.8,0.368,0.158,0.388,0.526,0.378,0.329,0.303,42,114,91.6,8.4,2215,88.4,88.19,38,213,232,-0.20000000000000284,6.27,104,151,114,146,304,320,286,"-6.071","6.071","70.6","6.6","3.166244659",122,105,30,8,2,2,14,11.5,3,2.5,"2.46","0.51","0.47","-0.47","92.3",149,42.857142857142854,7.6190476190476195,6.557377049180328,5.68,2.13,0.04,2.15,0.369,8,"1.364269663",0.315,0.438,"-1.364269663",0.065,0.05399999999999999,0.088,0.049,17.8,"37.1",3.498990951822796,1.0613926963618665,31.074217729617295,0.3880597014925373,37.93211217743153,29.94239137269658
445,664034,"France, Ty",1446,30.8,0.281,0.167,0.358,0.448,0.341,0.319,0.243,27,96,93.1,13.3,2219,88.7,88.77,69,236,209,0.09999999999999432,6.39,108,151,124,148,305,323,293,"-2.544","2.544","70.4","7.5","1.805028793",108,70,18,5,1,3,28,25.9,6,5.6,"2.38","0.56","0.42","-0.42","92.5",160,52.85714285714286,8.571428571428571,5.555555555555555,5.76,2.06,0.08,2.35,0.343,6,"0.571685393",0.312,0.427,"-0.571685393",0.038,0.031000000000000028,0.021,0.022,29.2,"38.1",10.128083119920742,7.680651200974496,35.13368708241566,0.41810344827586204,35.857773911691304,26.46552151536601
444,694192,"Chourio, Jackson",1629,27.3,0.297,0.208,0.373,0.505,0.37,0.334,0.26,30,101,92.6,7,2269,89.1,89.07,51,206,238,0,6.25,106,151,115,147,307,323,292,"-2.308","2.308","73.6","7.3","2.027366794",114,72,19,6,0,5,29,25.4,13,11.4,"2.37","0.53","0.44","-0.44","92.7",153,52.112676056338024,14.084507042253522,8.771929824561402,5.75,2.1,-0.02,2.23,0.377,10,"0.51981982",0.345,0.457,"-0.51981982",0.037,0.03200000000000003,0.048,0.036,24.8,"37.2",8.561843916705387,6.001948174406753,29.32929834912288,0.5757575757575758,38.37593121648913,28.2289512960082
440,681082,"Stott, Bryson",1991,22.1,0.308,0.154,0.351,0.462,0.377,0.338,0.28,28,91,82.8,12.1,2377,88.7,88.74,39,178,262,0,6.31,113,147,108,150,284,318,298,"-2.633","2.633","65.4","7.0","3.359837246",104,76,19,6,1,2,15,14.4,12,11.5,"2.43","0.5","0.19","0.19","90.0",161,22.666666666666664,4,2.8846153846153846,5.66,2.11,-0.22,2.2,0.394,3,"0.598409091",0.371,0.383,"-0.598409091",0.028,0.02300000000000002,0.079,0.039,21.9,"35.3",8.467467139148866,2.3407060031132567,30.099743082650004,0.4602272727272727,33.763109709826075,31.175914848580092
438,680777,"Jeffers, Ryan",1108,39.5,0.308,0.167,0.349,0.474,0.407,0.382,0.273,24,78,91.4,21.2,2226,87.9,88.18,24,160,278,0.29999999999999716,6.47,106,151,122,146,302,323,289,"-8.167","8.167","72.1","7.1","2.621081381",97,65,16,5,1,2,13,13.4,19,19.6,"2.43","0.57","0.39","-0.39","92.5",174,41.53846153846154,9.230769230769232,6.185567010309279,5.8,1.91,0.03,2.26,0.443,6,"1.864611872",0.415,0.445,"-1.864611872",0.035,0.028000000000000025,0.029,0.025,15,"38.0",7.737683767709961,1.2562590429722422,29.2112879092828,0.50625,35.72265094235066,28.66939281200439
436,668939,"Rutschman, Adley",1309,33.3,0.224,0.133,0.232,0.357,0.293,0.342,0.283,22,98,87.8,13.6,2215,88.3,88.38,28,172,264,0.10000000000000853,6.4,107,151,123,147,302,322,287,"3.116","-3.116","68.6","7.1","2.39868698",110,85,15,4,0,3,14,12.7,11,10,"2.45","0.53","0.48","-0.48","91.7",164,37.64705882352941,4.705882352941177,3.6363636363636362,5.69,2.08,0.06,2.25,0.3,4,"-0.714678899",0.36,0.406,"0.714678899",-0.059,-0.06,-0.049,-0.049,16.3,"35.7",3.8261393908883434,-3.904013424450773,35.60260109015043,0.3614457831325301,35.76724400066418,27.607854674080773
435,669016,"Marsh, Brandon",1782,24.4,0.218,0.136,0.333,0.355,0.267,0.233,0.188,24,110,86,8.4,2340,87.9,88.12,85,226,209,0.19999999999998863,6.39,114,146,108,150,289,322,299,"6.003","-6.003","68.6","7.1","3.836551465",117,66,17,2,2,3,45,38.5,4,3.4,"2.51","0.49","0.09","0.09","90.8",155,39.39393939393939,10.606060606060606,5.982905982905983,5.6,2.35,-0.17,2.19,0.256,7,"-1.38",0.228,0.301,"1.38",0.03,0.027999999999999997,0.054,0.034,37.6,"34.2",8.0660538599326,-0.20977449618006827,36.20648370876695,0.3811659192825112,41.56478927341779,27.539248414093176
434,669394,"Burger, Jake",1762,24.6,0.284,0.255,0.338,0.539,0.381,0.327,0.237,29,102,89.8,15,2141,87.6,87.68,72,215,219,0.10000000000000853,6.41,105,150,123,145,306,328,296,"-3.582","3.582","74.2","7.5","3.639571417",116,72,17,5,0,7,32,27.6,11,9.5,"2.5","0.51","0.38","-0.38","92.7",152,47.22222222222222,13.88888888888889,8.620689655172415,5.72,2.1,-0.01,2.28,0.353,10,"0.825345622",0.312,0.446,"-0.825345622",0.047,0.04099999999999998,0.093,0.054,33.5,"36.5",9.023383218759294,-6.656849097752986,26.311268832686682,0.49295774647887325,39.56444820986317,31.746563468419303
433,680776,"Duran, Jarren",1865,23.2,0.206,0.065,0.276,0.271,0.255,0.307,0.25,22,107,87.2,7.7,2323,88.6,88.68,70,210,223,0.10000000000000853,6.37,116,146,109,151,285,321,306,"6.137","-6.137","72.4","7.4","3.746607866",120,77,17,4,0,1,31,25.8,11,9.2,"2.41","0.54","0.19","0.19","91.9",150,40,8,5,5.72,2.08,-0.2,2.23,0.283,6,"-1.417321016",0.326,0.359,"1.417321016",-0.044,-0.04300000000000004,-0.088,-0.052,33.3,"37.4",3.1824608477971106,2.2603347316564326,28.06575637332959,0.4166666666666667,39.64995462950296,31.754293530910353
432,605141,"Betts, Mookie",1368,31.6,0.202,0.128,0.196,0.33,0.258,0.358,0.296,22,109,91.9,21.2,2182,89,89.22,13,168,264,0.20000000000000284,6.35,109,152,123,146,301,322,293,"3.882","-3.882","68.7","6.8","2.373859784",120,100,14,5,0,3,10,8.3,10,8.3,"2.33","0.58","0.53","-0.53","92.3",192,40,9,7.5,5.76,2.01,0.11,2.36,0.267,9,"-0.898611111",0.353,0.491,"0.898611111",-0.094,-0.08599999999999997,-0.161,-0.1,7.7,"36.4",6.454789343439252,-1.9768298343610158,33.00529321399054,0.4968152866242038,39.23611739892413,31.04310421095571
431,624641,"Sosa, Edmundo",762,56.6,0.247,0.134,0.292,0.381,0.306,0.324,0.27,24,97,88.5,7.3,2219,87.7,87.68,72,256,175,0,6.3,107,152,119,146,295,323,289,"-3.033","3.033","71.8","8.3","3.163632462",110,75,18,2,1,3,24,21.8,7,6.4,"2.53","0.48","0.37","-0.37","91.8",133,44.73684210526316,5.263157894736842,3.6363636363636362,5.74,2.31,0.1,2.23,0.312,4,"0.703712297",0.335,0.397,"-0.703712297",-0.023,-0.02300000000000002,-0.016,-0.018,28.1,"35.5",11.82406479828708,-5.3093582636701235,34.00210597136402,0.56,37.43129203055726,32.2370172738078
429,671732,"Butler, Lawrence",1577,27.2,0.204,0.14,0.254,0.344,0.288,0.282,0.208,19,93,88.3,1.1,2301,88.4,88.42,40,187,242,0,6.35,114,148,114,151,292,322,301,"1.154","-1.154","69.4","6.8","3.576128883",105,66,13,2,1,3,27,25.7,11,10.5,"2.37","0.59","0.29","0.29","91.4",145,43.07692307692308,6.153846153846154,3.8095238095238098,5.77,2,-0.12,2.2,0.295,4,"-0.268997669",0.299,0.325,"0.268997669",-0.004,-0.0040000000000000036,0.019,0.006,21.4,"37.5",4.06526234320983,6.677259023380953,30.536629540129724,0.38202247191011235,39.16301929538261,25.491815569261213
428,543760,"Semien, Marcus",1582,27.1,0.24,0.135,0.282,0.375,0.314,0.347,0.266,23,96,88.5,22.4,2246,87.9,87.8,43,196,232,-0.10000000000000853,6.28,107,152,121,146,299,324,294,"-0.737","0.737","67.5","7.8","2.62801405",112,74,17,2,1,3,24,21.4,13,11.6,"2.53","0.47","0.34","-0.34","91.4",169,36.486486486486484,6.756756756756757,4.464285714285714,5.84,2.01,0.09,2.3,0.33,5,"0.172196262",0.354,0.443,"-0.172196262",-0.026,-0.023999999999999966,-0.068,-0.033,21.9,"39.4",14.94154889737072,-1.4575842537182935,34.8522263672185,0.5487179487179488,32.82064446377563,28.8444563361328
427,665019,"Clemens, Kody",1738,24.6,0.228,0.208,0.254,0.436,0.308,0.318,0.245,23,101,89.6,9.9,2345,88.6,88.78,46,199,228,0.20000000000000284,6.42,115,146,114,151,290,323,299,"-1.976","1.976","69.3","7.0","2.630848654",108,76,14,2,2,5,25,23.1,6,5.6,"2.41","0.53","0.22","0.22","91.9",140,42.10526315789473,10.526315789473683,7.4074074074074066,5.69,2,-0.21,2.27,0.278,8,"0.462763466",0.294,0.439,"-0.462763466",-0.017,-0.01599999999999996,-0.003,-0.01,23.1,"37.3",11.09224496534284,-0.25351165805252707,27.658285263164405,0.6173469387755102,35.44289332953262,32.59440580098084
425,606466,"Marte, Ketel",1885,22.5,0.288,0.305,0.266,0.593,0.385,0.401,0.316,34,118,94.4,13.4,2159,88,87.91,50,224,201,-0.09999999999999432,6.29,106,152,122,146,305,328,298,"-9.15","9.15","77.5","8.0","3.583770162",130,103,17,7,1,9,17,13.1,9,6.9,"2.39","0.61","0.45","-0.45","94.8",161,51.9607843137255,13.725490196078432,10.76923076923077,5.76,2.18,0.15,2.13,0.338,14,"2.152941176",0.37,0.587,"-2.152941176",-0.028,-0.03199999999999997,0.006,-0.016,22.3,"37.1",7.709895239497178,-8.725696318369433,30.936809786535523,0.4444444444444444,34.29852767763942,36.400250506474464
424,572233,"Walker, Christian",1968,21.5,0.222,0.244,0.231,0.467,0.353,0.32,0.208,20,90,88.2,16.1,2177,88,88.09,59,201,223,0.09999999999999432,6.41,107,152,123,147,298,328,292,"-4.285","4.285","72.2","7.4","4.304156664",109,70,8,7,0,5,21,19.3,15,13.8,"2.47","0.52","0.41","-0.41","92.8",157,37.142857142857146,8.571428571428571,5.5045871559633035,5.9,1.98,-0.01,2.16,0.349,6,"1.010613208",0.337,0.383,"-1.010613208",0.014,0.011999999999999955,0.084,0.033,29.4,"39.9",8.113866281106668,-5.4048444152052975,29.78023906029026,0.465,34.92956413700129,31.82561163504004
422,592885,"Yelich, Christian",1628,25.9,0.212,0.141,0.286,0.353,0.285,0.292,0.22,18,85,87.5,1.9,2330,89.3,89.34,51,191,231,0,6.22,113,148,113,151,293,322,303,"2.604","-2.604","69.4","7.4","4.61344411",94,58,12,2,2,2,27,28.7,9,9.6,"2.29","0.59","0.37","0.37","91.1",147,39.6551724137931,8.620689655172415,5.319148936170213,5.67,1.85,-0.21,2.26,0.287,5,"-0.617061611",0.294,0.362,"0.617061611",-0.008,-0.007000000000000006,-0.009,-0.007,26.7,"38.7",9.476501513431003,9.541401858694545,35.33682706492879,0.4883720930232558,39.87722456131143,24.584445812287914
422,545121,"Vargas, Ildemaro",1382,30.5,0.333,0.22,0.327,0.553,0.39,0.37,0.334,41,123,86.4,12.5,2213,87.8,87.75,32,217,205,0,6.29,106,152,114,146,300,323,291,"-9.256","9.256","70.8","7.4","2.118264903",129,113,27,7,1,6,10,7.8,5,3.9,"2.48","0.52","0.33","-0.33","92.2",155,33.33333333333333,7.017543859649122,6.2015503875969,5.76,2.13,0.01,2.23,0.359,8,"2.193364929",0.36,0.501,"-2.193364929",-0.001,-0.0010000000000000009,0.052,0.02,14.7,"37.2",5.929675634321436,-4.576602574033905,23.880151916771574,0.5370370370370371,36.07871092560076,31.992388401476603
419,642201,"White, Eli",648,64.7,0.236,0.191,0.283,0.427,0.318,0.273,0.215,21,89,87.8,6.9,2161,88.1,88.49,65,214,205,0.4000000000000057,6.47,103,150,110,146,306,323,291,"-3.391","3.391","71.3","7.2","3.072377374",99,64,13,3,1,4,26,26.3,8,8.1,"2.39","0.58","0.37","-0.37","91.0",143,32.8125,4.6875,3.0303030303030303,5.74,2.18,0.04,2.35,0.303,3,"0.809307876",0.286,0.319,"-0.809307876",0.021,0.017000000000000015,0.108,0.045,30.4,"37.4",8.585007207164479,2.472677102467046,33.81172896039222,0.45714285714285713,36.69807740959368,30.699564278377938
418,687401,"Ortiz, Joey",1189,35.2,0.239,0.109,0.299,0.348,0.297,0.29,0.233,22,92,87.6,6.7,2248,89.3,89.38,39,189,229,0.10000000000000853,6.32,105,149,110,146,304,318,286,"2.333","-2.333","71.1","7.3","2.270516544",102,69,17,2,1,2,23,22.5,10,9.8,"2.3","0.59","0.38","-0.38","91.4",163,34.78260869565217,4.3478260869565215,2.941176470588235,5.82,1.99,0.06,2.33,0.314,3,"-0.558133971",0.308,0.338,"0.558133971",0.006,0.006000000000000005,0.01,0.007,20.6,"38.3",0.5078781876739225,3.084831394514642,29.14411022291687,0.2702702702702703,35.71133542633829,24.036168846474258
417,672724,"Peraza, Oswald",1179,35.4,0.248,0.21,0.309,0.457,0.322,0.329,0.263,26,105,89.2,15.7,2189,87.5,87.48,71,239,178,0,6.36,106,152,114,146,305,322,291,"-1.667","1.667","70.6","7.4","2.70220066",111,73,15,5,1,5,32,28.8,4,3.6,"2.52","0.51","0.41","-0.41","92.4",167,39.726027397260275,13.698630136986301,9.00900900900901,5.8,1.87,0.09,2.23,0.288,10,"0.399760192",0.303,0.459,"-0.399760192",-0.015,-0.015000000000000013,-0.002,-0.007,29.7,"39.6",5.192582110873508,0.4963663815541252,28.572498294048412,0.47639484978540775,38.580733669318775,27.781584533333536
415,665953,"Chaparro, Andrés",511,81.2,0.205,0.25,0.22,0.455,0.353,0.387,0.245,18,88,91.1,14.6,2115,86.9,87.18,57,184,231,0.29999999999999716,6.39,106,151,123,146,303,325,295,"-4.167","4.167","73.0","7.3","3.544853089",107,64,6,7,0,5,24,22.4,16,15,"2.58","0.48","0.47","-0.47","93.4",156,53.125,14.0625,8.411214953271028,5.81,2.04,0.24,2.22,0.346,9,"1.004096386",0.379,0.509,"-1.004096386",-0.04,-0.03300000000000003,-0.054,-0.034,31,"36.3",10.981165999914154,-11.38787606695032,30.30860887991416,0.4972677595628415,38.67368942070984,33.398313326419164
414,805300,"Marsee, Jakob",1893,21.9,0.154,0.103,0.22,0.256,0.289,0.292,0.172,12,78,86.9,7,2289,89.6,89.49,41,148,266,-0.09999999999999432,6.33,115,147,104,151,287,318,297,"2.409","-2.409","65.8","6.6","7.268414813",101,51,8,1,2,1,28,27.7,16,15.8,"2.32","0.57","0.38","0.38","90.8",139,39.21568627450981,1.9607843137254901,0.9900990099009901,5.6,2.14,-0.21,2.29,0.337,1,"-0.581884058",0.352,0.238,"0.581884058",-0.018,-0.014999999999999958,0.018,-0.003,27.7,"35.2",6.536352803790794,-9.40504992442414,30.780867779624508,0.3888888888888889,35.503913601915144,36.30958523126907
411,606192,"Hernández, Teoscar",1413,29.1,0.273,0.17,0.317,0.443,0.344,0.351,0.287,24,88,90.4,14.5,2103,88.2,88.51,62,198,213,0.29999999999999716,6.42,106,151,124,147,304,324,294,"-2.305","2.305","71.0","7.6","2.949617677",100,67,17,3,0,4,22,22,10,10,"2.39","0.57","0.52","-0.52","91.8",170,40.909090909090914,7.575757575757576,5,5.66,2.18,0,2.28,0.35,5,"0.560827251",0.364,0.445,"-0.560827251",-0.014,-0.014000000000000012,-0.002,-0.007,31.3,"34.6",9.885343854701642,3.7076471601198127,33.258336055735455,0.47692307692307695,38.24322569918398,28.12342533107584
410,662139,"Varsho, Daulton",1608,25.5,0.215,0.118,0.264,0.333,0.273,0.278,0.229,20,93,86.3,15.5,2316,88.6,88.49,41,212,198,-0.09999999999999432,6.32,111,145,109,151,291,323,296,"2.688","-2.688","69.4","7.5","3.097565672",101,73,12,6,1,1,20,19.8,6,5.9,"2.43","0.52","0.24","0.24","90.9",134,34.24657534246575,5.47945205479452,3.9603960396039604,5.82,2.12,-0.31,2.21,0.277,4,"-0.655609756",0.29,0.331,"0.655609756",-0.014,-0.012999999999999956,0.002,-0.005,19.3,"37.8",7.593409546351483,-2.091942085927737,27.69488728903471,0.6089108910891089,37.091982111869136,27.5252559771098
409,694384,"Schanuel, Nolan",1643,24.9,0.235,0.098,0.262,0.333,0.286,0.283,0.244,24,102,83.6,6.8,2294,88.7,88.58,21,171,238,-0.10000000000000853,6.36,114,147,114,151,287,317,301,"4.405","-4.405","65.6","6.7","2.571182739",115,86,18,4,0,2,18,15.7,8,7,"2.3","0.65","0.35","0.35","90.4",133,25.581395348837212,2.3255813953488373,1.7391304347826086,5.86,2,-0.19,2.41,0.304,2,"-1.077017115",0.313,0.315,"1.077017115",-0.009,-0.009000000000000008,0.018,0.003,12.3,"39.3",5.895446109855333,-2.2083919518851123,35.06899397190299,0.47904191616766467,33.181652258846825,32.01327748022343
408,663330,"Jones, Jahmai",482,84.6,0.219,0.188,0.288,0.406,0.314,0.337,0.253,21,96,91.6,13.3,2162,87.5,87.73,66,198,210,0.20000000000000284,6.44,107,152,118,146,301,328,293,"-2.129","2.129","72.0","7.7","3.286620735",108,63,11,6,0,4,33,30.6,12,11.1,"2.51","0.51","0.37","-0.37","92.9",150,46.03174603174603,11.11111111111111,6.481481481481481,5.63,2.19,0.13,2.24,0.306,7,"0.521813725",0.336,0.432,"-0.521813725",-0.034,-0.030000000000000027,-0.026,-0.023,33.3,"37.2",13.961544838427365,-9.46948517699321,30.77257041346595,0.520618556701031,36.53740822910603,34.91102147534978
408,679822,"Foscue, Justin",660,61.8,0.3,0.289,0.35,0.589,0.415,0.345,0.241,27,90,89.9,21.8,2185,88.5,88.73,34,175,233,0.20000000000000284,6.41,107,152,120,146,304,327,295,"-10.881","10.881","70.2","7.0","1.460700035",102,66,14,6,1,6,24,23.5,11,10.8,"2.3","0.66","0.37","-0.37","92.0",165,43.93939393939394,12.121212121212121,7.8431372549019605,5.76,1.97,0.07,2.33,0.382,8,"2.666911765",0.33,0.462,"-2.666911765",0.059,0.05199999999999999,0.127,0.07,19.4,"38.3",9.464030558913716,0.11345012176307148,29.727103023688827,0.5352941176470588,37.771533902572166,30.62360107411383
406,596142,"Sánchez, Gary",933,43.5,0.269,0.218,0.298,0.487,0.382,0.365,0.258,21,78,88.8,17.7,2227,88.3,88.5,41,140,266,0.20000000000000284,6.37,107,152,124,145,302,325,292,"-6.633","6.633","69.2","7.3","4.431437718",95,61,13,3,1,4,18,18.9,15,15.8,"2.48","0.47","0.37","-0.37","93.1",142,40.98360655737705,8.19672131147541,5.263157894736842,5.76,2.13,0.1,2.18,0.389,5,"1.633743842",0.38,0.449,"-1.633743842",0.011,0.009000000000000008,0.038,0.017,29.3,"38.4",11.837754645070868,-4.652364785900836,31.26964676463778,0.5925925925925926,35.66446604095749,36.991157336433226
404,805999,"Ewing, A.J.",1435,28.2,0.232,0.146,0.315,0.378,0.306,0.318,0.236,19,82,89.3,12.1,2306,88.3,88.19,51,175,229,-0.09999999999999432,6.29,114,146,109,151,290,321,302,"-0.142","0.142","66.0","6.3","4.001936259",95,56,12,4,1,2,28,29.5,10,10.5,"2.44","0.53","0.34","0.34","92.1",153,50,10.714285714285714,6.315789473684211,5.72,2.08,-0.41,2.18,0.316,6,"0.035148515",0.321,0.402,"-0.035148515",-0.004,-0.0050000000000000044,-0.024,-0.012,29.1,"36.7",7.642712585083691,-0.9987580175512241,36.636827843351334,0.37209302325581395,32.65539690690165,31.32316309875311
